date,min_temperature,max_temperature,avg_humidity,avg_wind_speed,avg_pressure,month
2006-03-23,1.0611111111111091,8.794444444444444,0.7291666666666666,25.215283333333332,1005.7800000000001,3
2006-03-24,-2.294444444444444,7.938888888888887,0.6783333333333333,14.555070833333334,1016.4216666666666,3
2006-03-25,0.5333333333333338,13.91111111111111,0.6741666666666667,14.032491666666667,889.2679166666667,3
2006-03-26,5.1,18.88888888888889,0.7020833333333334,11.772454166666668,381.6675,3
2006-03-27,6.161111111111113,21.18333333333333,0.6925,11.724154166666667,887.2970833333334,3
2006-03-28,7.9944444444444445,18.966666666666665,0.7070833333333333,15.802820833333334,1007.8070833333333,3
2006-03-29,7.883333333333332,12.572222222222225,0.7216666666666667,25.880079166666672,1007.4029166666666,3
2006-03-30,6.111111111111111,17.23888888888889,0.5879166666666666,18.417729166666668,1015.3979166666667,3
2006-03-31,6.322222222222224,13.816666666666666,0.8108333333333334,12.194408333333334,1013.6208333333334,3
2006-04-01,7.733333333333334,18.911111111111115,0.7200000000000001,11.844904166666668,1016.46375,4
2006-04-02,8.683333333333334,17.72222222222222,0.7570833333333334,6.555383333333334,1014.3558333333334,4
2006-04-03,5.855555555555555,17.84444444444445,0.7266666666666667,6.442012500000001,1013.6804166666667,4
2006-04-04,4.355555555555558,12.916666666666666,0.8354166666666667,10.719245833333334,1014.8495833333333,4
2006-04-05,2.7111111111111126,15.088888888888889,0.73375,13.727933333333334,1009.8137499999999,4
2006-04-06,4.444444444444445,10.050000000000002,0.915,15.197058333333333,1010.8066666666667,4
2006-04-07,2.688888888888891,11.06111111111111,0.6858333333333334,12.2199,1015.5833333333334,4
2006-04-08,0.9555555555555548,13.88888888888889,0.6491666666666667,7.2470125,1018.0245833333333,4
2006-04-09,2.0222222222222226,17.38888888888889,0.6170833333333333,13.100704166666667,1016.3904166666666,4
2006-04-10,6.111111111111111,21.18333333333333,0.5979166666666667,18.239958333333334,1011.13125,4
2006-04-11,7.688888888888891,17.516666666666666,0.8595833333333333,15.647858333333334,1005.3858333333334,4
2006-04-12,6.066666666666667,11.066666666666668,0.78875,20.766987500000003,1004.8241666666667,4
2006-04-13,5.438888888888888,9.183333333333334,0.7458333333333332,11.593341666666667,1009.9491666666667,4
2006-04-14,3.722222222222224,16.29444444444444,0.72125,11.2921375,1013.9870833333333,4
2006-04-15,7.044444444444444,17.805555555555557,0.6620833333333334,10.356325,1018.2995833333333,4
2006-04-16,10.82777777777778,18.86111111111111,0.7062499999999999,15.852462500000001,1012.25,4
2006-04-17,8.405555555555557,18.40555555555555,0.7287499999999999,11.917354166666668,1012.4575,4
2006-04-18,6.1388888888888875,19.038888888888884,0.7291666666666666,6.803591666666667,1012.3466666666667,4
2006-04-19,10.405555555555551,17.82777777777778,0.8233333333333334,12.507687500000001,1010.5725000000001,4
2006-04-20,8.15,16.016666666666666,0.92875,5.304279166666666,1014.6974999999999,4
2006-04-21,9.355555555555558,17.45555555555556,0.8887499999999999,6.835120833333334,1016.9658333333333,4
2006-04-22,7.155555555555556,20.083333333333336,0.8154166666666667,4.291991666666667,1016.3858333333333,4
2006-04-23,8.311111111111112,22.77777777777778,0.7183333333333333,4.4093875,1016.0504166666666,4
2006-04-24,7.688888888888891,23.93333333333333,0.6591666666666667,2.989904166666667,1019.0620833333334,4
2006-04-25,9.911111111111111,23.96111111111111,0.6695833333333333,8.0681125,1019.3241666666667,4
2006-04-26,9.972222222222223,25.04444444444444,0.6454166666666666,6.696929166666667,1015.5854166666667,4
2006-04-27,11.416666666666664,21.255555555555556,0.7766666666666667,7.691775000000001,1012.5245833333333,4
2006-04-28,11.588888888888889,21.227777777777774,0.6445833333333334,13.447525,1010.2370833333333,4
2006-04-29,10.072222222222225,18.85555555555555,0.5716666666666667,20.818641666666668,1009.68375,4
2006-04-30,9.483333333333333,17.800000000000004,0.5375,15.334579166666666,1013.1220833333333,4
2006-05-01,10.555555555555555,15.72222222222222,0.8075,10.5434875,1015.7295833333334,5
2006-05-02,10.27777777777778,17.200000000000003,0.755,10.249662500000001,1021.4591666666666,5
2006-05-03,8.805555555555555,17.872222222222224,0.7304166666666667,7.9996875,1025.2858333333334,5
2006-05-04,8.06666666666667,17.84444444444445,0.6404166666666666,9.763308333333333,1026.6795833333333,5
2006-05-05,6.666666666666667,21.17777777777778,0.6025,8.877808333333334,1023.5995833333333,5
2006-05-06,5.855555555555555,16.116666666666664,0.7533333333333333,11.679208333333333,1018.9608333333334,5
2006-05-07,4.816666666666667,18.666666666666664,0.7645833333333334,8.021825,1017.8391666666666,5
2006-05-08,8.599999999999998,18.688888888888886,0.7670833333333333,4.852808333333334,1016.4074999999999,5
2006-05-09,6.400000000000002,22.17777777777778,0.6995833333333333,5.5256541666666665,1013.4991666666666,5
2006-05-10,7.805555555555554,21.227777777777774,0.6466666666666666,12.170258333333335,1009.8612499999999,5
2006-05-11,7.916666666666667,17.672222222222224,0.8125,10.3341875,1014.9383333333334,5
2006-05-12,6.7444444444444445,22.872222222222224,0.6841666666666667,5.3143416666666665,1020.34125,5
2006-05-13,9.5,24.00555555555555,0.5958333333333333,11.454479166666667,1019.9366666666666,5
2006-05-14,11.688888888888888,23.86111111111111,0.6658333333333334,10.2074,1016.5145833333332,5
2006-05-15,10.65,21.227777777777774,0.7704166666666667,9.714337500000001,1020.3104166666667,5
2006-05-16,9.955555555555556,24.116666666666664,0.6329166666666667,9.706958333333334,1019.3329166666667,5
2006-05-17,11.988888888888887,19.97222222222222,0.7891666666666667,13.473016666666666,1016.38,5
2006-05-18,9.983333333333333,23.911111111111115,0.66625,8.408895833333334,1018.6479166666667,5
2006-05-19,13.855555555555554,22.87777777777778,0.7324999999999999,14.082133333333333,1012.8345833333333,5
2006-05-20,12.85,23.994444444444444,0.735,4.485191666666666,1009.7145833333334,5
2006-05-21,13.355555555555554,22.305555555555557,0.7108333333333333,8.6919875,1011.7516666666667,5
2006-05-22,12.133333333333336,27.82222222222222,0.6366666666666666,7.552241666666667,1013.4804166666667,5
2006-05-23,15.511111111111113,30.944444444444443,0.6095833333333334,8.6356375,1014.7391666666667,5
2006-05-24,12.68888888888889,23.09444444444444,0.7687499999999999,17.915945833333335,1017.6025,5
2006-05-25,10.75,21.11111111111111,0.7025,9.160229166666667,1021.1695833333333,5
2006-05-26,10.633333333333333,22.29444444444444,0.6974999999999999,8.407554166666666,1020.4266666666667,5
2006-05-27,14.883333333333333,22.733333333333334,0.685,18.536466666666666,1018.1291666666666,5
2006-05-28,13.961111111111112,25.91666666666667,0.7695833333333333,11.64835,1014.305,5
2006-05-29,10.783333333333331,17.17777777777778,0.8591666666666667,9.652620833333334,1012.1091666666666,5
2006-05-30,9.97777777777778,14.561111111111112,0.9229166666666666,11.388066666666667,1003.18375,5
2006-05-31,7.277777777777778,16.133333333333333,0.7616666666666667,16.94525,1010.3533333333334,5
2006-06-01,5.699999999999999,17.805555555555557,0.6670833333333334,8.548429166666667,975.0775,6
2006-06-02,9.97777777777778,14.538888888888891,0.92875,17.102225,1011.0575,6
2006-06-03,9.97777777777778,15.094444444444449,0.8766666666666666,8.529645833333333,1013.94875,6
2006-06-04,10.272222222222224,13.788888888888888,0.9354166666666667,10.005479166666667,1013.2358333333333,6
2006-06-05,7.777777777777778,17.36111111111111,0.7191666666666667,15.336591666666669,1019.0420833333333,6
2006-06-06,5.677777777777777,19.86111111111111,0.71625,7.765566666666667,979.7816666666666,6
2006-06-07,10.555555555555555,16.022222222222226,0.8458333333333333,12.347358333333334,1021.7312499999999,6
2006-06-08,12.022222222222222,16.36111111111111,0.7620833333333333,13.100704166666667,1023.77375,6
2006-06-09,10.705555555555556,20.98333333333333,0.6729166666666666,7.899733333333334,1022.235,6
2006-06-10,7.9,13.711111111111112,0.9041666666666667,8.041279166666667,1019.8491666666667,6
2006-06-11,5.5777777777777775,22.17777777777778,0.8245833333333333,5.0896125,1026.36625,6
2006-06-12,9.927777777777775,25.0,0.7095833333333333,6.911595833333333,1025.21125,6
2006-06-13,11.594444444444443,23.83888888888889,0.6604166666666667,10.621975,1021.215,6
2006-06-14,9.86111111111111,22.84444444444445,0.6833333333333332,7.5126625,1017.2345833333334,6
2006-06-15,10.172222222222224,25.161111111111115,0.6795833333333333,8.343154166666666,1017.88375,6
2006-06-16,13.15,28.911111111111115,0.6291666666666667,4.166545833333333,1017.9195833333333,6
2006-06-17,14.716666666666669,30.07222222222222,0.6629166666666667,6.774075,1017.1029166666667,6
2006-06-18,17.733333333333334,29.949999999999996,0.7329166666666667,4.394629166666667,1017.6925,6
2006-06-19,18.333333333333332,31.161111111111115,0.6954166666666667,6.9069,1015.6504166666667,6
2006-06-20,18.200000000000003,31.172222222222224,0.7158333333333333,10.839995833333333,1015.3945833333333,6
2006-06-21,16.71111111111111,31.10555555555555,0.7000000000000001,6.0998875,1015.7929166666667,6
2006-06-22,19.555555555555557,31.244444444444444,0.6545833333333334,9.007279166666667,1013.3112500000001,6
2006-06-23,17.800000000000004,27.938888888888897,0.7908333333333334,8.349191666666666,1014.5091666666667,6
2006-06-24,17.755555555555556,27.84444444444445,0.8041666666666667,10.2255125,1016.2941666666667,6
2006-06-25,18.42777777777778,31.10555555555555,0.7466666666666667,4.662291666666667,1016.8195833333333,6
2006-06-26,20.533333333333328,32.294444444444444,0.6766666666666666,9.560045833333334,1016.53125,6
2006-06-27,21.03888888888889,34.00555555555555,0.6729166666666666,6.793529166666667,1016.2195833333334,6
2006-06-28,20.65,32.19444444444444,0.6995833333333333,8.381391666666667,1015.7583333333333,6
2006-06-29,19.850000000000005,31.083333333333332,0.7791666666666667,8.894579166666668,1016.83875,6
2006-06-30,16.688888888888886,25.738888888888887,0.8670833333333333,12.808220833333335,1017.6683333333334,6
2006-07-01,15.627777777777778,22.205555555555556,0.8820833333333334,7.601883333333333,1018.0483333333333,7
2006-07-02,17.155555555555555,23.533333333333335,0.8958333333333334,8.932145833333333,1018.5091666666667,7
2006-07-03,15.650000000000002,22.68888888888889,0.86625,6.018716666666667,1020.9820833333333,7
2006-07-04,14.694444444444445,26.088888888888885,0.6791666666666667,5.680616666666666,1022.2204166666667,7
2006-07-05,13.405555555555557,27.77777777777778,0.6266666666666666,6.2488125000000005,980.4870833333333,7
2006-07-06,13.333333333333334,29.866666666666667,0.60875,6.908241666666666,1021.4620833333333,7
2006-07-07,17.17777777777778,31.11111111111111,0.5525,10.980870833333334,1016.5195833333333,7
2006-07-08,15.833333333333334,31.11111111111111,0.66375,7.7662375,973.8166666666666,7
2006-07-09,15.744444444444447,30.07222222222222,0.71875,5.880525,1018.30625,7
2006-07-10,14.005555555555556,32.03333333333333,0.6429166666666667,6.442012500000001,1021.2983333333333,7
2006-07-11,16.61111111111111,31.083333333333332,0.6420833333333333,5.410941666666667,1021.4254166666666,7
2006-07-12,15.977777777777776,31.933333333333337,0.6329166666666667,8.791270833333334,976.7075,7
2006-07-13,17.166666666666668,30.97222222222222,0.68,9.069666666666667,1017.3008333333333,7
2006-07-14,16.483333333333334,31.016666666666666,0.6675,7.803804166666667,1016.9770833333333,7
2006-07-15,18.16111111111111,27.71111111111111,0.5345833333333333,12.696862500000002,1020.6054166666667,7
2006-07-16,16.06666666666667,24.90555555555555,0.48208333333333336,11.447770833333331,1022.4283333333333,7
2006-07-17,12.82777777777778,27.083333333333332,0.5225,11.200233333333335,1022.6037500000001,7
2006-07-18,12.155555555555557,27.872222222222224,0.54,7.469058333333334,979.8770833333333,7
2006-07-19,14.6,32.17222222222222,0.5433333333333333,7.151083333333333,596.0758333333333,7
2006-07-20,15.1,32.82777777777778,0.56625,3.7680708333333333,808.19625,7
2006-07-21,16.766666666666666,33.86666666666666,0.60125,4.611308333333334,1019.5683333333333,7
2006-07-22,19.4,33.888888888888886,0.6183333333333333,8.4907375,1017.0949999999999,7
2006-07-23,19.899999999999995,32.266666666666666,0.7425,4.773650000000001,1016.5949999999999,7
2006-07-24,18.87222222222222,32.88333333333333,0.7383333333333333,5.167429166666667,1017.21125,7
2006-07-25,18.172222222222217,32.705555555555556,0.6629166666666667,5.6370125,1016.8770833333333,7
2006-07-26,18.96111111111111,32.733333333333334,0.6820833333333334,6.4353041666666675,1016.15625,7
2006-07-27,19.205555555555552,32.80555555555556,0.6470833333333333,5.217741666666667,1014.9420833333334,7
2006-07-28,19.53888888888889,32.87777777777778,0.5975,3.902908333333334,1011.00875,7
2006-07-29,19.327777777777783,33.83888888888888,0.6429166666666667,7.990966666666668,1008.0129166666667,7
2006-07-30,17.38888888888889,28.811111111111114,0.7875,8.626916666666668,969.0170833333333,7
2006-07-31,17.783333333333335,31.794444444444448,0.6770833333333334,4.8883625,1012.6866666666666,7
2006-08-01,17.605555555555554,32.538888888888884,0.6295833333333333,7.837345833333334,1009.49625,8
2006-08-02,16.622222222222224,25.92222222222222,0.7920833333333334,10.575016666666668,1009.0225,8
2006-08-03,16.016666666666666,24.88333333333334,0.8341666666666666,8.4424375,1005.4645833333334,8
2006-08-04,15.444444444444445,20.89444444444445,0.9237500000000001,7.1846250000000005,963.7049999999999,8
2006-08-05,13.438888888888888,22.5,0.8341666666666666,8.029204166666668,841.76625,8
2006-08-06,12.17777777777778,24.59444444444444,0.75875,8.044633333333334,1010.6904166666667,8
2006-08-07,15.699999999999998,23.66111111111111,0.8195833333333334,8.274058333333334,1005.5745833333334,8
2006-08-08,14.933333333333334,22.75555555555555,0.835,13.226820833333335,1005.8504166666667,8
2006-08-09,13.638888888888888,25.949999999999996,0.7495833333333333,8.783891666666667,1009.4833333333332,8
2006-08-10,12.327777777777776,24.977777777777774,0.78625,8.95965,1009.4170833333333,8
2006-08-11,14.983333333333333,25.92777777777778,0.67625,11.908633333333334,1008.2950000000001,8
2006-08-12,15.050000000000002,23.81666666666667,0.7795833333333334,9.0461875,1007.7820833333334,8
2006-08-13,14.516666666666667,22.016666666666666,0.8937499999999999,6.971970833333334,1009.3279166666666,8
2006-08-14,14.005555555555556,23.88888888888889,0.8158333333333333,7.1785875,970.3112500000001,8
2006-08-15,14.516666666666667,24.95,0.7533333333333334,6.919645833333334,972.5675,8
2006-08-16,13.88888888888889,27.872222222222224,0.6437499999999999,10.854083333333334,1013.9891666666667,8
2006-08-17,16.094444444444445,31.211111111111116,0.6695833333333333,10.5756875,970.09375,8
2006-08-18,18.75,32.544444444444444,0.6958333333333333,11.223041666666667,971.1833333333334,8
2006-08-19,17.27777777777778,32.12777777777777,0.6866666666666666,9.236033333333333,1017.32125,8
2006-08-20,18.783333333333335,32.638888888888886,0.6625,8.946904166666668,1016.0616666666666,8
2006-08-21,14.988888888888887,22.82777777777778,0.78875,9.761295833333334,1017.2233333333334,8
2006-08-22,12.744444444444444,25.016666666666666,0.69,10.494516666666668,931.0633333333334,8
2006-08-23,12.205555555555556,23.733333333333334,0.7658333333333333,9.9840125,1016.1945833333334,8
2006-08-24,10.78888888888889,26.13333333333334,0.66,7.1812708333333335,929.0670833333334,8
2006-08-25,14.761111111111113,23.81666666666667,0.74625,8.672533333333334,799.3004166666666,8
2006-08-26,13.355555555555554,24.92777777777778,0.7158333333333333,6.900191666666667,757.8070833333333,8
2006-08-27,12.672222222222224,26.11111111111111,0.6641666666666667,5.392829166666666,758.2495833333334,8
2006-08-28,12.755555555555556,21.211111111111116,0.8383333333333334,10.619962500000002,799.5799999999999,8
2006-08-29,11.083333333333336,19.95,0.79625,13.043012500000001,755.7195833333334,8
2006-08-30,11.322222222222225,15.072222222222225,0.8954166666666667,11.557116666666667,674.5491666666667,8
2006-08-31,11.11111111111111,17.22222222222222,0.7825000000000001,22.831141666666667,720.63375,8
2006-09-01,10.644444444444442,21.15555555555555,0.7029166666666667,11.072775,850.32875,9
2006-09-02,8.894444444444442,25.005555555555556,0.7683333333333334,4.2530833333333335,891.5366666666667,9
2006-09-03,12.066666666666666,26.10555555555555,0.7370833333333334,8.151295833333334,976.8604166666668,9
2006-09-04,17.25,29.88333333333334,0.6929166666666666,13.738666666666667,891.9758333333334,9
2006-09-05,16.455555555555556,26.977777777777774,0.6337499999999999,17.642916666666668,765.27375,9
2006-09-06,12.249999999999998,25.06666666666667,0.6537499999999999,9.727754166666667,850.5054166666667,9
2006-09-07,11.161111111111111,27.22222222222222,0.7062499999999999,6.985387500000001,1018.3466666666667,9
2006-09-08,12.677777777777775,24.694444444444443,0.7158333333333333,17.029104166666666,1018.8645833333334,9
2006-09-09,8.55,22.15555555555555,0.6679166666666667,4.623383333333334,1027.8062499999999,9
2006-09-10,6.0888888888888895,23.86111111111111,0.6433333333333333,8.54105,943.5979166666666,9
2006-09-11,8.372222222222222,24.97222222222222,0.6491666666666667,4.542883333333333,1027.59125,9
2006-09-12,7.733333333333334,24.938888888888886,0.6520833333333333,5.8986375,897.4858333333333,9
2006-09-13,8.88888888888889,26.06111111111111,0.5725,12.326562500000001,809.9341666666668,9
2006-09-14,12.022222222222222,27.194444444444443,0.5579166666666667,15.851120833333335,806.6658333333334,9
2006-09-15,15.133333333333336,25.083333333333336,0.5179166666666667,14.594650000000001,803.8783333333334,9
2006-09-16,16.34444444444445,26.083333333333332,0.5458333333333333,14.494025,761.3029166666666,9
2006-09-17,17.12222222222222,23.88888888888889,0.6266666666666666,17.946133333333332,633.9150000000001,9
2006-09-18,16.622222222222224,24.73333333333333,0.68,12.348700000000001,801.2454166666666,9
2006-09-19,16.077777777777776,19.850000000000005,0.9083333333333333,6.678145833333333,675.2091666666666,9
2006-09-20,14.738888888888887,22.199999999999996,0.9054166666666666,9.105891666666666,719.8845833333334,9
2006-09-21,12.82777777777778,23.88888888888889,0.7529166666666667,10.801087500000001,934.66125,9
2006-09-22,11.35,22.75555555555555,0.6008333333333333,15.370804166666668,1018.0991666666667,9
2006-09-23,8.861111111111112,22.805555555555557,0.6862499999999999,11.337083333333334,1018.7829166666667,9
2006-09-24,9.005555555555556,23.916666666666668,0.73875,5.369350000000001,1018.3320833333333,9
2006-09-25,10.072222222222225,26.088888888888885,0.6670833333333334,10.059816666666666,1015.0141666666667,9
2006-09-26,11.761111111111113,27.10555555555556,0.5933333333333334,10.428775,1012.3254166666667,9
2006-09-27,12.761111111111113,23.772222222222226,0.7745833333333333,4.737425,1012.5675,9
2006-09-28,12.083333333333334,22.38333333333334,0.7845833333333334,6.750595833333333,1011.6720833333334,9
2006-09-29,9.86111111111111,24.022222222222226,0.7833333333333333,4.520075,1014.2458333333334,9
2006-09-30,10.95,26.11111111111111,0.76375,2.7504166666666667,1016.4929166666666,9
2006-10-01,10.97222222222222,26.06111111111111,0.7370833333333334,6.695587500000001,1017.3629166666666,10
2006-10-02,12.66111111111111,24.92777777777778,0.77375,9.802216666666668,1016.5583333333334,10
2006-10-03,14.933333333333334,27.733333333333334,0.6583333333333333,17.114970833333334,1010.5375,10
2006-10-04,14.305555555555555,24.65555555555555,0.7729166666666667,9.884729166666666,1010.7325000000001,10
2006-10-05,11.161111111111111,17.849999999999998,0.8633333333333333,6.4057875,1018.7616666666667,10
2006-10-06,7.127777777777776,18.96111111111111,0.75375,7.590479166666667,1021.1133333333333,10
2006-10-07,3.9611111111111126,20.11666666666666,0.7920833333333334,5.430395833333333,1017.6462499999999,10
2006-10-08,7.477777777777779,18.972222222222225,0.8033333333333333,9.611029166666667,978.91375,10
2006-10-09,6.81111111111111,21.11111111111111,0.7545833333333333,6.323945833333333,1024.5758333333333,10
2006-10-10,5.211111111111112,22.22222222222222,0.7658333333333333,5.38545,1024.4954166666666,10
